"SourceFile","IncidentNumber","Agency","IncidentDateTime","CallType","Area","ReasonForUseOfForce","Disposition","Arrest","MostSeriousCharge","OfficersInvolvedNum","OfficerRank","OfficerAge","OfficerRace","OfficerSex","OfficerTypeOfForceUtilized","OfficerPhysicalEmptyhand","OfficerOcSprayDisplay","OfficerOcSpray","OfficerTaserDisplay","OfficerTaser","OfficerFirearmPointed","OfficerFirearmFired","PrimaryOrAssistingOfficer","OfficerInjured","OfficerInjury","SubjectID","SubjectAge","SubjectRace","SubjectSex","SubjectMH","SubjectAlcohol","SubjectDrug","SubjectLevelOfResistance","SubjectRefusedCommands","SubjectWalkRan","SubjectThreats","SubjectEscape","SubjectAssaultCues","SubjectPassive","SubjectActive","SubjectAssaultive","SubjectUsedWeapon","SubjectPossessedWeapon","SubjectWeaponPossessed","SubjectInjured","SubjectInjury","SubjectMedical"
"BPD_UseOfForce_2012_2018.xlsx","14BU025773","Burlington","2014-09-14 01:49:00","Intoxication","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1184",34,"White","M",0,1,0,"",1,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU025777","Burlington","2014-09-14 02:18:00","Disorderly Conduct","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 716",31,"White","F",0,1,0,"",0,0,0,0,0,0,1,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU025839","Burlington","2014-09-14 19:15:00","Minor in Possession of Alcohol","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 273",25,"White","M",0,1,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU025866","Burlington","2014-09-15 01:01:00","Intoxication","E","","",0,"",1,"U",0,"Unknown","U","Oc Spray Use",0,0,1,0,0,0,0,"",1,"","Subject 587",26,"White","M",1,1,0,"",0,0,1,0,1,0,0,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU026264","Burlington","2014-09-17 16:46:00","Retail Theft","D","","",1,"Removing, Aid Or Abet In Removal, Of Merchandise Without Paying 13 VSA 2575(1) 23C",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 947",23,"Black","M",0,0,0,"",1,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU026435","Burlington","2014-09-19 08:43:00","Domestic Disturbance","B","","",0,"",1,"U",0,"Unknown","U","",0,0,0,0,0,0,0,"",1,"","Subject 723",17,"White","M",1,0,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","14BU015686","Burlington","2014-09-20 01:15:00","Fraud","D","","",1,"Credit Card/ATM Fraud 9 VSA 4043 26B",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 33",43,"White","M",1,0,0,"",0,0,0,0,0,0,0,1,0,0,"",1,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","14BU026603","Burlington","2014-09-20 14:30:00","Juvenile Problem","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 947",23,"Black","M",0,0,0,"",1,0,0,0,0,1,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU026809","Burlington","2014-09-22 15:00:00","Larceny from a Person","B","","",1,"Larceny From A Person 13 VSA 2503 23H",1,"U",0,"Unknown","U","Oc Spray Use",0,0,1,0,0,0,0,"",1,"","Subject 494",32,"White","M",0,0,0,"",0,0,1,0,0,0,0,0,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","14BU026850","Burlington","2014-09-22 21:48:00","Suspicious Event","D","","",0,"",1,"U",0,"Unknown","U","",0,0,0,0,0,0,0,"",1,"","Subject 1056",52,"White","M",0,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU027037","Burlington","2014-09-24 20:51:00","Disorderly Conduct","C","","",1,"Disorderly Conduct - All Other 13 VSA 1026 90C",1,"U",0,"Unknown","U","Oc Spray Use",0,0,1,0,0,0,0,"",1,"","Subject 945",33,"White","M",1,1,0,"",1,1,1,0,0,1,0,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","14BU027324","Burlington","2014-09-27 01:25:00","Disorderly Conduct","E","","",0,"",1,"U",0,"Unknown","U","Taser Display",0,0,0,1,0,0,0,"",1,"","Subject 120",25,"White","M",0,1,0,"",0,0,0,1,0,0,0,0,0,0,"",1,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","14BU027464","Burlington","2014-09-28 08:36:00","Assist - Agency","C","","",0,"",1,"U",0,"Unknown","U","",0,0,0,0,0,0,0,"",1,"","Subject 276",57,"White","F",1,0,0,"",0,0,0,1,0,0,0,0,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","14BU027513","Burlington","2014-09-28 20:20:00","Suspicious Event","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 253",54,"White","M",0,1,0,"",0,0,0,0,1,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU028224","Burlington","2014-10-05 00:05:00","Intoxication","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1366",26,"White","M",0,1,0,"",0,0,0,0,0,1,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU028299","Burlington","2014-10-05 22:36:00","Assault - Simple","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 1345",29,"White","M",1,1,1,"",1,0,0,0,0,0,1,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU028309","Burlington","2014-10-06 05:30:00","Trespass","C","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 74",41,"White","M",0,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU028380","Burlington","2014-10-06 18:14:00","Assault - Aggravated","D","","",1,"Aggravated Assault 13 VSA 1024 13A",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 301",37,"White","F",1,1,0,"",0,0,0,1,0,0,0,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","14BU028380","Burlington","2014-10-06 20:51:00","Assault - Aggravated","D","","",0,"",1,"U",0,"Unknown","U","Oc Spray Use,Firearm Pointed",0,0,1,0,0,1,0,"",1,"","Subject 384",42,"White","M",1,1,1,"",1,0,0,0,0,1,0,0,1,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","14BU028536","Burlington","2014-10-08 17:07:00","Drugs - Possession","B","","",1,"Drugs - LSD, Possession- 1 Gram + 18 VSA 4232(A)(3) 35A",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 340",29,"White","M",1,1,1,"",1,0,0,0,0,0,1,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","14BU028904","Burlington","2014-10-11 08:20:00","Domestic Assault - Felony","A","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1039",22,"White","M",0,0,0,"",0,0,0,1,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU029391","Burlington","2014-10-15 19:20:00","Domestic Assault - Felony","B","","",1,"Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1277",33,"White","M",1,0,0,"",0,0,0,0,0,1,1,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","14BU029396","Burlington","2014-10-15 20:41:00","Juvenile Problem","C","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 169",19,"White","F",1,0,0,"",1,0,0,0,0,0,1,0,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","14BU029439","Burlington","2014-10-16 10:05:00","Juvenile Problem","C","","",0,"",1,"U",0,"Unknown","U","",0,0,0,0,0,0,0,"",1,"","Subject 932",16,"White","M",1,0,0,"",1,0,0,0,0,1,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU029547","Burlington","2014-10-17 03:18:00","Mental Health Issue","E","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1304",27,"White","F",1,0,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","14BU029571","Burlington","2014-10-17 17:50:00","TRO/FRO Violation","C","","",1,"Violation Of An Abuse Prevention Order 13 VSA 1030 90Z",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 340",29,"White","M",1,0,0,"",0,1,0,0,0,0,1,0,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","14BU029620","Burlington","2014-10-17 20:57:00","Intoxication","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 970",23,"White","F",1,1,0,"",1,0,0,0,0,1,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU030385","Burlington","2014-10-25 15:08:00","Retail Theft","D","","",1,"Removing, Aid Or Abet In Removal, Of Merchandise Without Paying 13 VSA 2575(1) 23C",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 962",39,"White","F",0,0,1,"",1,0,0,0,0,0,0,0,0,0,"",1,"","Admitted to hospital"
"BPD_UseOfForce_2012_2018.xlsx","14BU030552","Burlington","2014-10-27 17:33:00","Missing Person","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 347",29,"Black","M",1,0,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU030804","Burlington","2014-10-30 02:27:00","Domestic Assault - Misd","B","","",1,"Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A",1,"U",0,"Unknown","U","Empty Hand Control,Firearm Pointed",1,0,0,0,0,1,0,"",1,"","Subject 1282",27,"White","M",1,1,1,"",1,0,0,0,0,1,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU030931","Burlington","2014-10-31 01:19:00","Disorderly Conduct","D","","",1,"Disorderly Conduct - All Other 13 VSA 1026 90C",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 894",29,"White","M",1,1,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU031087","Burlington","2014-11-01 21:42:00","Assault - Aggravated","C","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1187",25,"White","M",0,1,0,"",1,0,0,1,0,0,0,0,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","14BU031168","Burlington","2014-11-02 01:28:00","Assault - Simple","D","","",1,"Impeding Public Officers 13 VSA 3001 90Z",1,"U",0,"Unknown","U","Oc Spray Use",0,0,1,0,0,0,0,"",1,"","Subject 1059",37,"White","M",0,0,0,"",1,0,0,0,1,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU031168","Burlington","2014-11-02 01:28:00","Assault - Simple","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control,Taser Use",1,0,0,0,1,0,0,"",1,"","Subject 734",25,"Black","M",1,1,0,"",1,0,0,0,0,0,1,1,0,0,"",1,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","14BU031285","Burlington","2014-11-03 16:36:00","Intoxication","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 402",52,"Hispanic","M",1,1,0,"",1,0,0,0,0,1,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU031692","Burlington","2014-11-08 12:21:00","Threats/Harassment","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 504",50,"White","M",1,1,0,"",0,0,0,0,0,0,1,0,0,0,"",1,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU031729","Burlington","2014-11-08 18:31:00","Mental Health Issue","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 886",23,"White","F",1,0,0,"",0,0,0,1,0,0,0,0,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","14BU32171t","Burlington","2014-11-13 19:24:00","","","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1317",24,"Asian","M",1,1,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU032171","Burlington","2014-11-13 19:35:00","Intoxication","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1150",23,"Asian","M",1,1,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU032171","Burlington","2014-11-13 19:48:00","Intoxication","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 1317",24,"Asian","M",0,1,0,"",0,0,0,1,0,0,1,0,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","14BU026462","Burlington","2014-11-18 06:00:00","Drugs - Sale","E","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 1162",28,"White","M",0,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU026462","Burlington","2014-11-18 06:05:00","Drugs - Sale","E","","",1,"Drugs - Marijuana, Possession Or Cultivation -Misdemeanor 18 VSA 4230(A)(1) 35A",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 713",23,"White","M",0,0,0,"",0,0,0,0,0,1,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU026462","Burlington","2014-11-18 06:05:00","Drugs - Sale","E","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 1010",23,"White","M",0,0,0,"",0,0,0,0,0,1,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU032584","Burlington","2014-11-18 06:07:00","Search Warrant","E","","",1,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 940",26,"White","M",0,0,0,"",1,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU32584 ","Burlington","2014-11-18 06:15:00","","","","",0,"",1,"U",0,"Unknown","U","",0,0,0,0,0,0,0,"",1,"","Subject 940",26,"White","M",0,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU032794","Burlington","2014-11-20 18:10:00","Impeding a Public Officer","D","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 587",26,"White","M",1,1,0,"",0,0,1,0,1,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BUBU-32794","Burlington","2014-11-20 18:10:00","","","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 587",26,"White","M",1,1,0,"",0,0,0,0,0,0,0,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU032794","Burlington","2014-11-20 18:15:00","Impeding a Public Officer","D","","",1,"Impeding Public Officers 13 VSA 3001 90Z",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 247",36,"White","M",0,0,0,"",1,0,0,0,0,0,1,0,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","14BU033940","Burlington","2014-12-04 06:08:00","Search Warrant","B","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 963",38,"White","M",0,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU032536","Burlington","2014-12-04 06:10:00","Drugs - Possession","B","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 963",38,"White","M",0,0,0,"",1,0,0,0,0,1,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU033940","Burlington","2014-12-04 06:10:00","Search Warrant","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control,Firearm Pointed",1,0,0,0,0,1,0,"",1,"","Subject 1088",53,"White","M",0,0,0,"",1,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU034210","Burlington","2014-12-07 01:50:00","Intoxication","D","","",0,"",1,"U",0,"Unknown","U","Oc Spray Use",0,0,1,0,0,0,0,"",1,"","Subject 30",40,"White","M",0,1,0,"",1,0,0,0,0,1,1,0,0,0,"",0,"","Admitted to hospital"
"BPD_UseOfForce_2012_2018.xlsx","14BU034712","Burlington","2014-12-12 18:55:00","Intoxication","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 384",42,"White","M",1,1,0,"",0,0,0,0,1,1,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU034980","Burlington","2014-12-15 17:43:00","Juvenile Problem","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 723",17,"White","M",1,0,0,"",0,0,0,0,0,0,1,1,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","14BU035219","Burlington","2014-12-18 10:15:00","Mental Health Issue","B","","",1,"Simple Assault 13 VSA 1023 13B",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 596",42,"White","M",1,1,0,"",0,0,0,0,1,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU035303","Burlington","2014-12-19 02:13:00","Disorderly Conduct","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 892",22,"White","M",0,1,0,"",0,0,0,0,0,0,1,1,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU035304","Burlington","2014-12-19 07:06:00","Disorderly Conduct","B","","",1,"Disorderly Conduct - All Other 13 VSA 1026 90C",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 596",42,"White","M",1,0,0,"",0,0,0,0,0,0,0,1,0,0,"",0,"","Admitted to hospital"
"BPD_UseOfForce_2012_2018.xlsx","14BU035343","Burlington","2014-12-19 15:22:00","Resisting Arrest","D","","",1,"Unlawful Trespass (Misdemeanor) 13 VSA 3705 90J",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Display",1,1,0,0,0,0,0,"",1,"","Subject 1247",74,"White","M",1,1,0,"",0,0,0,1,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU035547","Burlington","2014-12-23 14:46:00","Runaway","B","","",1,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact) 13 VSA 7559(F) 90Z",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 706",19,"Black","M",0,0,0,"",1,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU035766","Burlington","2014-12-25 10:30:00","Arrest on Warrant","B","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1087",33,"White","F",0,0,0,"",0,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU035933","Burlington","2014-12-27 23:31:00","Disorderly Conduct","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Use",1,0,1,0,0,0,0,"",1,"","Subject 384",42,"White","M",1,1,1,"",0,0,0,0,1,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","14BU036132","Burlington","2014-12-30 17:15:00","Assist - Agency","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 1261",26,"White","M",0,0,0,"",1,0,0,0,0,1,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","15BU000628","Burlington","2015-01-09 17:05:00","Intoxication","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 384",42,"White","M",1,1,1,"",0,0,0,0,1,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","15BU001115","Burlington","2015-01-15 02:03:00","Violation of Conditions of Release","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Display",1,1,0,0,0,0,0,"",1,"","Subject 1167",26,"White","M",0,1,0,"",1,0,0,0,0,1,1,0,0,0,"",1,"","No"
"BPD_UseOfForce_2012_2018.xlsx","15BU001334","Burlington","2015-01-16 23:37:00","Intoxication","A","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 373",59,"White","M",0,1,0,"",1,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","15BU001445","Burlington","2015-01-18 03:11:00","Suspicious Event","C","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 119",27,"White","M",0,1,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","15BU001565","Burlington","2015-01-19 11:07:00","Intoxication","E","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 508",55,"White","M",1,1,0,"",0,0,0,0,0,0,1,1,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","15BU002296","Burlington","2015-01-27 12:20:00","Disorderly Conduct","A","","",1,"Disorderly Conduct - All Other 13 VSA 1026 90C",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 462",20,"White","M",0,0,0,"",1,0,0,0,0,0,1,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","15BU002297","Burlington","2015-01-27 12:26:00","Domestic Disturbance","A","","",0,"",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 199",26,"White","M",0,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","15BU002604","Burlington","2015-01-31 14:22:00","Trespass","Airport","","",1,"Impeding Public Officers 13 VSA 3001 90Z",1,"U",0,"Unknown","U","Empty Hand Control,Oc Spray Display",1,1,0,0,0,0,0,"",1,"","Subject 579",41,"White","M",0,0,0,"",1,0,0,0,1,1,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","15BU002604","Burlington","2015-01-31 14:22:00","Trespass","Airport","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 729",65,"White","M",0,0,0,"",0,0,1,0,0,1,1,1,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","15BU002612","Burlington","2015-01-31 15:41:00","Mental Health Issue","D","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 953",54,"White","M",1,0,0,"",1,0,0,0,0,0,1,1,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","15BU002890","Burlington","2015-02-04 15:37:00","Domestic Assault - Misd","B","","",1,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 949",41,"Black","F",1,0,0,"",0,0,0,1,0,0,1,0,0,0,"",1,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","15BU002928","Burlington","2015-02-04 16:35:00","Juvenile Problem","B","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 723",17,"White","M",1,0,0,"",0,0,0,0,0,0,0,1,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","15BU003103","Burlington","2015-02-06 22:43:00","Trespass","E","","",1,"Unlawful Trespass (Misdemeanor) 13 VSA 3705 90J",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 549",22,"Black","M",0,0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,"","No"
"BPD_UseOfForce_2012_2018.xlsx","15BU003112","Burlington","2015-02-07 00:15:00","Intoxication","E","","",0,"",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 378",22,"White","M",0,1,0,"",0,1,1,0,0,0,1,0,0,0,"",0,"","Evaluated at scene"
"BPD_UseOfForce_2012_2018.xlsx","15BU003180","Burlington","2015-02-08 02:31:00","Trespass","E","","",1,"Unlawful Trespass (Misdemeanor) 13 VSA 3705 90J",1,"U",0,"Unknown","U","Firearm Pointed",0,0,0,0,0,1,0,"",1,"","Subject 991",32,"White","M",0,1,0,"",1,0,0,0,0,1,0,0,0,0,"",0,"","Transported to ER"
"BPD_UseOfForce_2012_2018.xlsx","15BU003834","Burlington","2015-02-16 20:00:00","Assault - Simple","D","","",1,"Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor) 13 VSA 1028(A)(1) 13B",1,"U",0,"Unknown","U","Empty Hand Control",1,0,0,0,0,0,0,"",1,"","Subject 973",20,"Black","M",0,0,0,"",0,0,0,0,0,0,1,1,0,0,"",0,"","No"
